link_id,success_count,failure_count,high_score
664,1.0,4.0,26.37412020482733
665,2.0,6.0,34.25871512279702
666,1.0,5.0,25.7740190181696
667,1.0,4.0,22.86035662664136
668,1.0,5.0,35.86508934465592
669,2.0,6.0,37.58494817604358
67,3.0,7.0,36.29587055570688
670,1.0,5.0,32.09818413946044
671,1.0,5.0,36.244353801011286
672,1.0,4.0,36.28972964325304
673,1.0,4.0,32.60761107946249
674,1.0,4.0,36.27410413714664
68,2.0,4.0,39.38861515649494
69,2.0,6.0,41.56433654549379
693,11.0,12.0,42.57203721989794
694,11.0,12.0,42.69608735403782
695,4.0,7.0,39.50207169721378
696,1.0,5.0,28.84528136347028
697,2.0,5.0,33.165880950327725
698,1.0,4.0,27.98967036157912
699,1.0,5.0,33.864760720274106
700,1.0,4.0,29.83689226058711
701,9.0,11.0,41.54299610511141
702,4.0,8.0,40.15348668202079
703,5.0,9.0,42.04103211161173
705,1.0,5.0,34.12210689817117
706,1.0,5.0,36.09732515580768
746,1.0,5.0,37.2247276290961
747,1.0,5.0,28.17661359345449
748,4.0,8.0,35.38589834653691
749,10.0,13.0,40.24111777619159
750,3.0,6.0,41.38583738596875
751,12.0,14.0,41.99754602728531
752,3.0,7.0,36.808110013066354
753,2.0,6.0,36.337942336085135
754,2.0,6.0,36.59967232529672
755,2.0,6.0,39.38244285633829
756,2.0,6.0,32.13268512852086
757,2.0,6.0,40.12834635245431
758,1.0,5.0,35.143135010545755
759,2.0,5.0,40.88162345828302
760,1.0,4.0,34.145567905521034
761,1.0,6.0,35.614523696129325
8,1.0,6.0,33.338490313582504
810,3.0,7.0,39.993322559143024
82,1.0,6.0,30.941146012473105
83,2.0,6.0,40.755530018623055
84,1.0,5.0,36.72501925265
85,2.0,5.0,35.62851737797797
86,3.0,9.0,41.56433654549379
87,2.0,7.0,33.45406299954161
88,2.0,8.0,34.791358617535664
89,6.0,9.0,39.86346259771982
9,1.0,5.0,34.14251840140856
90,4.0,8.0,35.671098989182795
91,1.0,5.0,30.547044817270613
918,1.0,5.0,24.13090687182288
92,1.0,5.0,30.676199978484515
920,4.0,7.0,41.43532773953235
921,3.0,7.0,36.81005326223948
922,3.0,6.0,36.3854201673241
93,2.0,6.0,36.70971849695028
94,8.0,12.0,41.56433654549379
95,3.0,7.0,42.189528863323815
97,1.0,4.0,33.338490313582504
98,6.0,10.0,40.89210478760175
99,3.0,8.0,37.82834407483496
